title,published_at,view_count,like_count,comment_count,video_id
[Travis Japan] JUST DANCE! in 1 more day! #Shorts,2022-10-27T10:00:18Z,138004,0,384,Q39UvJawtto
[Travis Japan] Worldwide Debut D-1 / #Genta ver. #Shorts,2022-10-27T04:00:11Z,106656,0,284,RLq7wWvFzy8
[Travis Japan] JUST DANCE! in 2 more days! #Shorts,2022-10-26T10:00:17Z,65621,0,240,OryMJYGhdKg
[Travis Japan] Worldwide Debut D-2 / #Machu ver. #Shorts,2022-10-26T04:00:30Z,150426,0,382,olw4zXo9UNE
Travis Japan - 'JUST DANCE!' SPOT,2022-10-26T03:00:08Z,311276,0,1329,M1TQ2l8XENw
[Travis Japan] JUST DANCE! in 3 more days! #Shorts,2022-10-25T10:00:06Z,69760,0,336,Dfs3YJusAyU
[Travis Japan] Worldwide Debut D-3 / #Chaka ver. #Shorts,2022-10-25T04:00:15Z,148962,0,427,lATi-zYBoeA
[Travis Japan] JUST DANCE! in 4 more days! #Shorts,2022-10-24T10:00:26Z,89351,0,400,q92r-w6C6dY
[Travis Japan] Worldwide Debut D-4 / #Umi ver. #Shorts,2022-10-24T04:00:31Z,154637,0,373,mhzr6aSZKlM
[Travis Japan] JUST DANCE! in 5 more days! #Shorts,2022-10-23T12:00:01Z,87621,0,289,ahoPib5_v0c
[Travis Japan] Worldwide Debut D-5 / #Shizu ver. #Shorts,2022-10-23T04:00:01Z,122326,0,447,2vuPNA2mwhs
Travis Japan - ‘JUST DANCE!’ photoshoot (Behind the Scenes),2022-10-23T03:00:18Z,423410,0,891,g1CW5RL6ZMM
[Travis Japan] Worldwide Debut D-6 / #Shime ver. #Shorts,2022-10-22T04:00:18Z,166359,0,477,rubfpvUMfMA
[Travis Japan] Worldwide Debut D-7 / #Noel ver. #Shorts,2022-10-21T04:00:13Z,172736,0,1381,cVrU9v-resE
Travis Japan - 'JUST DANCE!' Teaser,2022-10-14T04:00:19Z,546237,0,2214,RC5p07nrgFg
Travis Japan - 'JUST DANCE!' Title Teaser,2022-10-10T03:00:01Z,496637,0,1799,ZuZHcvlbDgA
"Hello, we’re Travis Japan!!!!!!!",2022-09-28T21:00:32Z,1133366,0,5689,nkP_A2_61so
